C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:10000,LFP 001 - time: 8342.305 - 8602.194 (259.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:10128,SEG 001 - time: 8342.356 - 8602.136 (259.780sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:10256,SPK 001 - time: 8342.305 - 8602.194 (259.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0002.mpx:11016,AI 017 - time: 8342.305 - 8602.194 (259.889sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:10000,LFP 001 - erased samples: 19456053 - 19456074 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:10256,SPK 001 - erased samples: 311295815 - 311295999 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:11016,AI 017 - erased samples: 38912170 - 38912191 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:10000,LFP 001 - time: 13726.015 - 13946.144 (220.129sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:10128,SEG 001 - time: 13726.031 - 13946.129 (220.097sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:10256,SPK 001 - time: 13726.015 - 13946.144 (220.130sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0012.mpx:11016,AI 017 - time: 13726.015 - 13946.144 (220.130sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:10000,LFP 001 - erased samples: 23960039 - 23960074 (64)(0.046sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:10256,SPK 001 - erased samples: 383359585 - 383361023 (2048)(0.092sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:11016,AI 017 - erased samples: 47920141 - 47920191 (64)(0.023sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:10000,LFP 001 - time: 16952.135 - 17174.601 (222.467sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:10128,SEG 001 - time: 16952.172 - 17174.557 (222.385sec)
C:\Users\Joe Xiao\Desktop\Lab\Research\Projects\Thalamus_3D_Map_Project\Data_Analysis\14_04_23k_0016.mpx:10256,SPK 001 - time: 16952.135 - 17174.601 (222.467sec)
